"id";"formula";"score";"error"
21;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(NO2_z, bs = ""mpi"",      k = 5) + s(TEMP_z, bs = ""cr"", k = 5) + NO2_z:TEMP_z";26,8484751850768;NA
150;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(O3_z, bs = ""mpi"", k = 5) +      s(TEMP_z, bs = ""cr"", k = 5) + s(UR_z, bs = ""cr"", k = 5)";26,8485490273685;NA
356;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(O3_z, bs = ""mpi"", k = 5) + s(UR_z, bs = ""cr"",      k = 5) + s(VV_z, bs = ""cr"", k = 5) + MP25_z:UR_z";28,7885702091758;NA
623;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(NO2_z, bs = ""mpi"", k = 5) + s(O3_z, bs = ""mpi"",      k = 5) + s(UR_z, bs = ""cr"", k = 5) + s(VV_z, bs = ""cr"", k = 5) +      MP25_z:UR_z";28,7886653257987;NA
290;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(NO2_z, bs = ""mpi"", k = 5) + s(UR_z, bs = ""cr"",      k = 5) + s(VV_z, bs = ""cr"", k = 5) + MP25_z:UR_z";28,7887170764073;NA
102;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(UR_z, bs = ""cr"", k = 5) + s(VV_z, bs = ""cr"", k = 5) +      MP25_z:UR_z";28,7888083183853;NA
190;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(NO2_z, bs = ""mpi"", k = 5) + s(O3_z, bs = ""mpi"",      k = 5) + s(TEMP_z, bs = ""cr"", k = 5) + MP25_z:O3_z + MP25_z:TEMP_z";28,7895641299699;NA
75;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(O3_z, bs = ""mpi"", k = 5) + s(UR_z, bs = ""cr"",      k = 5) + MP25_z:UR_z";28,7932306778999;NA
54;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(NO2_z, bs = ""mpi"", k = 5) + s(UR_z, bs = ""cr"",      k = 5) + MP25_z:UR_z";28,7932367302151;NA
15;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(UR_z, bs = ""cr"", k = 5) + MP25_z:UR_z";28,793361899123;NA
512;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(NO2_z, bs = ""mpi"", k = 5) + s(O3_z, bs = ""mpi"",      k = 5) + s(TEMP_z, bs = ""cr"", k = 5) + s(UR_z, bs = ""cr"",      k = 5) + MP25_z:UR_z";28,7959872255376;NA
313;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(O3_z, bs = ""mpi"", k = 5) + s(TEMP_z, bs = ""cr"",      k = 5) + s(UR_z, bs = ""cr"", k = 5) + MP25_z:UR_z";28,796023816148;NA
89;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(TEMP_z, bs = ""cr"", k = 5) + s(UR_z, bs = ""cr"",      k = 5) + MP25_z:UR_z";28,7960588444516;NA
203;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(NO2_z, bs = ""mpi"", k = 5) + s(O3_z, bs = ""mpi"",      k = 5) + s(UR_z, bs = ""cr"", k = 5) + MP25_z:UR_z";28,7963019817793;NA
204;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(NO2_z, bs = ""mpi"", k = 5) + s(O3_z, bs = ""mpi"",      k = 5) + s(UR_z, bs = ""cr"", k = 5) + NO2_z:O3_z";28,7974140658346;NA
43;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(NO2_z, bs = ""mpi"", k = 5) + s(O3_z, bs = ""mpi"",      k = 5) + MP25_z:NO2_z + NO2_z:O3_z";28,8063035674136;NA
201;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(NO2_z, bs = ""mpi"", k = 5) + s(O3_z, bs = ""mpi"",      k = 5) + s(UR_z, bs = ""cr"", k = 5) + MP25_z:NO2_z";28,8065881642741;NA
53;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(NO2_z, bs = ""mpi"", k = 5) + s(UR_z, bs = ""cr"",      k = 5) + MP25_z:NO2_z";28,8067702928998;NA
673;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(NO2_z, bs = ""mpi"", k = 5) + s(O3_z, bs = ""mpi"",      k = 5) + s(UR_z, bs = ""cr"", k = 5) + s(VV_z, bs = ""cr"", k = 5) +      O3_z:UR_z + O3_z:VV_z";28,8083810195173;NA
206;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(NO2_z, bs = ""mpi"", k = 5) + s(O3_z, bs = ""mpi"",      k = 5) + s(UR_z, bs = ""cr"", k = 5) + O3_z:UR_z";28,8085940906521;NA
76;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(O3_z, bs = ""mpi"", k = 5) + s(UR_z, bs = ""cr"",      k = 5) + O3_z:UR_z";28,8087328934815;NA
60;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(NO2_z, bs = ""mpi"", k = 5) + s(VV_z, bs = ""cr"",      k = 5) + MP25_z:NO2_z";28,8114632366505;NA
223;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(MP25_z, bs = ""mpi"",      k = 5) + s(NO2_z, bs = ""mpi"", k = 5) + s(O3_z, bs = ""mpi"",      k = 5) + s(VV_z, bs = ""cr"", k = 5) + MP25_z:NO2_z";28,8115135134538;NA
121;"cbind(obitos, internacoes - obitos) ~ municipio + s(t, bs = ""cr"",      k = 4) + s(mes, bs = ""cc"", k = 6) + s(NO2_z, bs = ""mpi"",      k = 5) + s(O3_z, bs = ""mpi"", k = 5) + s(UR_z, bs = ""cr"",      k = 5) + NO2_z:UR_z + O3_z:UR_z";28,8117716939727;NA
